ID,Title,Skills,Sector,Location,Capacity,Duration,Course,Company
836,Cybersecurity Intern,Firebase;Linux;SEM;Android;Troubleshooting,Business,Ahmedabad,6,5 months,Data Science Bootcamp,Tata Motors
247,Digital Marketing Intern,HTML;R;Python;Illustrator,Blockchain,Kolkata,16,2 months,Networking Basics,Microsoft
1440,Machine Learning Intern,MS Office;Writing;AutoCAD,AI,Bangalore,20,6 months,Human Resources,Facebook
1754,Network Engineer,R;Photoshop;Google Analytics;Social Media;Firebase,AI,Hyderabad,19,5 months,Content Writing,Dell
1902,Mobile App Developer,Communication;SEM;ML;CAD,AI,Kolkata,3,6 months,Data Engineering,HCL
1708,Mobile App Developer,NLP;Tally,Media,Gurgaon,6,6 months,Blockchain Development,UNICEF
1881,AI Research,Figma;SEM;Matlab;Recruitment,Civil,Pune,15,5 months,Electrical Systems,Times of India
1154,Business Analyst Trainee,AutoCAD;SQL;Illustrator,Civil,Ahmedabad,20,3 months,Supply Chain Management,UNICEF
1662,Network Engineer,Blockchain;Accounting;Social Media,IT,Kolkata,4,4 months,Digital Marketing,LinkedIn
1427,HR Intern,ETL;Recruitment,Logistics,Delhi,16,2 months,Design Thinking,Amazon
385,Supply Chain Intern,Ethereum;MS Office,IT,Mumbai,6,6 months,UI/UX Design,KPMG
1759,Mobile App Developer,Communication;Circuit Design;Kotlin,Mechanical,Ahmedabad,3,4 months,Operations Management,Tata Motors
855,Marketing Intern,React;Adobe XD;NLP;Linux;Community Outreach,Data,Ahmedabad,6,4 months,Electrical Systems,UNICEF
1590,Operations Intern,Swift;Writing,Research,Mumbai,19,5 months,Civil Engineering,Facebook
220,Blockchain Developer,Power Systems;Solidity;Blogging;Firebase,Blockchain,Pune,5,2 months,Mechanical Internship,L&T
642,Operations Intern,Circuit Design;CSS;Sales;Finance;Research,Logistics,Mumbai,3,2 months,Design Thinking,Capgemini
2,Content Writer Junior,CAD;Android;React;JavaScript,Data,Gurgaon,12,4 months,Operations Management,Tata Motors
113,Electrical Engineering Intern,Swift;Solidity;R,Business,Lucknow,18,2 months,Research Methodologies,Oracle
699,Mobile App Developer Intern,Power Systems;Ethereum;Blockchain,Blockchain,Lucknow,11,3 months,Mobile Development,Capgemini
1916,Network Engineer,ML;CSS;Inventory;Firebase;Research,Management,Gurgaon,19,5 months,Mobile Development,Times of India
952,Cybersecurity Intern,Content;UI/UX;Blockchain;Kotlin;SEO,AI,Ahmedabad,16,6 months,Analytics Bootcamp,Accenture
1649,Mechanical Engineering Trainee,HTML;Social Media;Linux;Sales;Adobe XD,Data,Pune,16,2 months,AI & ML Internship,Accenture
1637,AI Research Junior,SolidWorks;Content;ETL;Blockchain;Sales,Logistics,Kolkata,14,4 months,Data Engineering,Accenture
1886,Marketing Intern,CCNA;Content;Circuit Design,Civil,Lucknow,14,4 months,Content Writing,Paytm
1411,Mechanical Engineering Trainee,Writing;Matlab,Operations,Delhi,4,3 months,Operations Management,Google
1410,Social Work Intern,SEO;React,Management,Pune,4,3 months,Operations Management,LinkedIn
1534,Supply Chain Intern,Research;Illustrator;Ethereum;Sales;CCNA,Research,Hyderabad,3,5 months,Electrical Systems,IBM
1292,Civil Engineer Intern,TensorFlow;Planning;Google Analytics;Tally;Finance,IT,Mumbai,15,6 months,Machine Learning,Google
1809,Cybersecurity Intern,SEM;Social Media,Electrical,Indore,16,6 months,Mechanical Internship,L&T
442,Electrical Engineering Intern,Social Media;React;CCNA;ML,Research,Bangalore,10,5 months,Design Thinking,Flipkart
1521,Electrical Engineering Intern,Tally;Networking;Kotlin;Power Systems,IT,Mumbai,13,6 months,Human Resources,UNICEF
1137,Data Analyst Junior,Circuit Design;Google Analytics;Java,Logistics,Lucknow,5,4 months,Electrical Systems,HCL
1716,Business Analyst,Community Outreach;TensorFlow;Java;SQL,AI,Gurgaon,17,2 months,Social Work Program,Amazon
1257,Civil Engineer Intern,Power Systems;MS Office;Circuit Design;Networking;React,Mechanical,Indore,4,3 months,Digital Marketing Hub,Google
1864,Business Analyst,Firebase;ETL;Kotlin,Logistics,Pune,18,6 months,Human Resources,Capgemini
1632,Web Developer,Swift;Google Analytics,Data,Kolkata,6,3 months,Analytics Bootcamp,TCS
1696,Financial Analyst,Planning;Power Systems;Research,Mechanical,Pune,8,5 months,Data Engineering,KPMG
1398,Supply Chain Intern,TensorFlow;Swift;Operations;SEM,Management,Delhi,11,5 months,Digital Marketing,Wipro
664,Operations Intern,Sales;Blogging;Firebase;Google Analytics;Accounting,Civil,Gurgaon,4,2 months,Content Writing,Amazon
1836,Machine Learning Intern,Linux;Editing,Electrical,Delhi,14,6 months,Data Engineering,Oracle
1258,Operations Intern,UI/UX;Planning;TensorFlow;Tally,Business,Bangalore,18,4 months,Data Science Bootcamp,Google
1774,Operations Intern,Android;Troubleshooting;Kotlin;Keras;Figma,Finance,Kolkata,10,4 months,Civil Engineering,Amazon
1701,Digital Marketing Intern,Solidity;Reporting;Linux,IT,Delhi,15,3 months,Cybersecurity Fundamentals,Times of India
318,Graphic Designer,R;Matlab,Blockchain,Lucknow,15,3 months,Mobile Development,Capgemini
649,Financial Analyst,Social Media;Swift;Circuit Design;Blockchain;SEM,Data,Pune,6,6 months,Operations Management,Adobe
1435,Digital Marketing Intern,Python;SolidWorks;Matlab;Tally;CSS,Data,Pune,18,5 months,Mobile Development,Adobe
1480,HR Intern,SQL;Operations,Data,Kolkata,17,3 months,Machine Learning,Times of India
710,Supply Chain Intern,Networking;NLP,IT,Mumbai,15,4 months,Human Resources,Paytm
1383,Data Analyst,SQL;Linux,Finance,Delhi,8,6 months,Data Engineering,Infosys
1283,Blockchain Developer,Firebase;Keras;Photoshop;Tally,Finance,Kolkata,13,3 months,Mechanical Internship,Goldman Sachs
973,Digital Marketing Intern,Excel;CAD,IT,Gurgaon,4,6 months,Content Writing,Paytm
628,Content Writer Trainee,Grammar;JavaScript;Kotlin,Research,Bangalore,3,6 months,Data Engineering,Accenture
633,Marketing Intern,Planning;Social Media;ML;CSS,IT,Gurgaon,18,6 months,Networking Basics,Paytm
1307,UI Designer Trainee,Planning;SolidWorks;TensorFlow;JavaScript;ML,Management,Pune,13,6 months,Civil Engineering,Dell
1401,HR Intern,Accounting;Python,IT,Delhi,8,6 months,Full Stack Web,Capgemini
1409,Research Intern,AutoCAD;Grammar,Business,Chennai,7,4 months,Social Work Program,Infosys
1249,Mobile App Developer,TensorFlow;Troubleshooting;Surveying,Business,Bangalore,13,6 months,AI & ML Internship,Capgemini
1953,Financial Analyst Trainee,Surveying;Photoshop,Finance,Ahmedabad,17,2 months,Blockchain Development,Oracle
1255,Digital Marketing Intern,Logistics;Planning;Troubleshooting;Writing;JavaScript,Civil,Gurgaon,11,2 months,Supply Chain Management,L&T
1497,Machine Learning Intern,Finance;Networking,Media,Indore,4,2 months,Social Work Program,LinkedIn
1372,Mobile App Developer Trainee,Ethereum;Figma;SEM;CCNA,Research,Indore,10,5 months,Operations Management,KPMG
1530,HR Intern,Security;AutoCAD;Troubleshooting;Grammar;Google Analytics,Management,Gurgaon,10,6 months,Analytics Bootcamp,Siemens
1664,UI Designer,Blogging;AutoCAD;React,AI,Delhi,8,6 months,Operations Management,Paytm
1355,Financial Analyst Associate,SEO;Logistics,Marketing,Kolkata,17,2 months,Supply Chain Management,TCS
1926,Data Analyst,Matlab;Blockchain;Community Outreach,Social Work,Bangalore,9,5 months,Data Engineering,Oracle
1901,HR Intern,ML;CAD;ETL;Recruitment,Social Work,Ahmedabad,5,5 months,Analytics Bootcamp,Tata Motors
1644,AI Research Intern,Recruitment;Grammar,Management,Bangalore,10,2 months,Blockchain Development,Goldman Sachs
1849,Electrical Engineering Intern,HTML;Solidity;SEO;Community Outreach,AI,Bangalore,6,4 months,Mechanical Internship,Adobe
796,Mechanical Engineering Trainee,Sales;Logistics;UI/UX,Business,Pune,7,2 months,Operations Management,L&T
646,Content Writer,SQL;AutoCAD;Power Systems,Media,Lucknow,10,5 months,Blockchain Development,L&T
1013,HR Intern,Blockchain;MS Office,Social Work,Delhi,10,3 months,Digital Marketing Hub,Microsoft
1840,Mechanical Engineering Trainee,Power Systems;CCNA;Inventory,Research,Pune,4,2 months,Blockchain Development,TCS
557,Supply Chain Intern,Photoshop;Inventory;Reporting;Solidity,Social Work,Gurgaon,9,2 months,Data Science Bootcamp,Wipro
682,Cybersecurity Intern,Figma;SolidWorks;AutoCAD;Writing,IT,Gurgaon,20,4 months,AI & ML Internship,Facebook
578,UI Designer,Communication;Data Analysis,Operations,Lucknow,17,5 months,Human Resources,Siemens
1110,Journalism Intern,Surveying;SEO,Data,Lucknow,20,4 months,Social Work Program,Google
1267,Civil Engineer Intern,Security;SQL;Firebase,Marketing,Hyderabad,17,2 months,Analytics Bootcamp,Amazon
1723,Research Intern,Troubleshooting;Reporting;Android,Design,Bangalore,14,3 months,Data Engineering,Reliance
1184,Blockchain Developer,Android;Excel,Blockchain,Delhi,3,4 months,Electrical Systems,UNICEF
525,Business Analyst,R;Planning;Recruitment;Accounting,Design,Pune,19,6 months,Supply Chain Management,Flipkart
1060,HR Intern,JavaScript;Swift;Kotlin;Java;Illustrator,Business,Bangalore,14,6 months,Digital Marketing Hub,Dell
541,Research Intern,Swift;Linux,Blockchain,Mumbai,19,6 months,Supply Chain Management,UNICEF
1195,Cybersecurity Intern,Java;Social Media;SolidWorks,Electrical,Indore,17,5 months,Mechanical Internship,KPMG
1679,Marketing Intern,Illustrator;Firebase;Sales;Networking,Business,Hyderabad,18,3 months,Journalism Basics,Reliance
749,Journalism Intern,Grammar;Kotlin;Solidity;Networking;Java,Operations,Gurgaon,12,4 months,Cybersecurity Fundamentals,Amazon
1852,Mechanical Engineering Trainee,Research;Solidity;SEO;Matlab;Inventory,Management,Bangalore,17,2 months,Blockchain Development,Dell
1431,Journalism Intern,Ethereum;Keras,Operations,Delhi,4,4 months,Electrical Systems,TCS
485,Electrical Engineering Intern,Linux;Operations,Research,Indore,5,6 months,Mechanical Internship,Paytm
1758,Content Writer Junior,R;Blogging;Solidity;Writing;CCNA,Finance,Chennai,19,3 months,Design Thinking,Goldman Sachs
96,Supply Chain Intern,Ethereum;Security;Kotlin;Illustrator,Research,Chennai,4,6 months,Data Science Bootcamp,Infosys
1021,Social Work Intern,Networking;Firebase;Logistics,Operations,Chennai,13,5 months,Human Resources,HCL
564,Content Writer,Android;Communication;Keras;ETL,Logistics,Indore,20,5 months,Design Thinking,Amazon
1265,Social Work Intern,Swift;Operations;Research;HTML;Networking,Civil,Chennai,18,4 months,Cybersecurity Fundamentals,Paytm
743,Mechanical Engineering Trainee,Android;Illustrator;Inventory;CAD,Design,Pune,14,4 months,Machine Learning,Goldman Sachs
864,Digital Marketing Intern,Community Outreach;Research;Content;Data Analysis,Business,Gurgaon,18,6 months,Journalism Basics,KPMG
1599,Mobile App Developer,Accounting;Grammar;Communication,Business,Bangalore,11,2 months,Civil Engineering,Microsoft
1715,Digital Marketing Intern,CCNA;R,Social Work,Delhi,20,5 months,Journalism Basics,Oracle
1485,Network Engineer,Tally;NLP;Linux;CSS,Electrical,Pune,3,3 months,Civil Engineering,TCS
892,Digital Marketing Intern,Editing;CSS;CAD;CCNA;Tally,Management,Pune,12,6 months,Machine Learning,Paytm
1578,Operations Intern,Social Media;Java;Finance,Mechanical,Delhi,5,4 months,AI & ML Internship,Infosys
1039,Financial Analyst Intern,Security;Surveying;TensorFlow,Marketing,Hyderabad,7,4 months,Social Work Program,Adobe
207,AI Research Trainee,Accounting;Grammar,AI,Kolkata,11,5 months,Cybersecurity Fundamentals,HCL
393,Machine Learning Intern,Operations;CSS;Blockchain;Writing;NLP,Blockchain,Ahmedabad,10,3 months,Mechanical Internship,Microsoft
795,AI Research,Data Analysis;UI/UX,Logistics,Delhi,12,3 months,Blockchain Development,Wipro
871,Blockchain Developer,Illustrator;Grammar;Swift;Writing,Electrical,Indore,14,3 months,Mechanical Internship,Accenture
398,Mechanical Engineering Trainee,NLP;Blockchain,IT,Gurgaon,7,2 months,Mechanical Internship,UNICEF
767,Blockchain Developer,Python;Photoshop;Surveying;SQL;Swift,Media,Bangalore,12,6 months,Human Resources,Capgemini
1842,Graphic Designer,Blockchain;Photoshop;Blogging;Excel,Marketing,Lucknow,7,4 months,Cybersecurity Fundamentals,Adobe
1242,Journalism Intern,Excel;Finance;SQL,Finance,Delhi,14,6 months,Supply Chain Management,Siemens
1029,Data Analyst,Solidity;Networking;Surveying;R,Finance,Kolkata,13,3 months,UI/UX Design,Siemens
1793,Marketing Intern,Matlab;Sales;AutoCAD;Operations,Marketing,Gurgaon,5,3 months,Operations Management,L&T
643,Marketing Intern,Illustrator;Recruitment;SEM;Swift,Social Work,Hyderabad,3,2 months,Content Writing,Tata Motors
1892,Civil Engineer Intern,SEO;Research,Finance,Chennai,11,2 months,Content Writing,Amazon
613,Research Intern,Community Outreach;Inventory;Content,Blockchain,Delhi,12,5 months,Digital Marketing,Goldman Sachs
1763,Mechanical Engineering Trainee,Blockchain;React;Planning;CSS;Inventory,Management,Delhi,18,3 months,Finance & Accounting,Wipro
961,Financial Analyst,TensorFlow;Power Systems;Accounting;Swift,Logistics,Ahmedabad,20,2 months,Digital Marketing Hub,L&T
1571,AI Research,Research;Data Analysis;HTML;CSS;Power Systems,Social Work,Indore,12,4 months,Human Resources,Infosys
726,Business Analyst,Communication;SEO;Accounting,Management,Mumbai,6,6 months,Civil Engineering,Capgemini
684,Journalism Intern,Tally;Data Analysis;Grammar;Java;Finance,Business,Lucknow,13,5 months,Research Methodologies,Adobe
99,Research Intern,React;Java;Circuit Design;Content;Reporting,Logistics,Lucknow,5,6 months,UI/UX Design,Infosys
805,Journalism Intern,Solidity;SEM;HTML;Ethereum;R,Business,Delhi,14,3 months,Digital Marketing Hub,Goldman Sachs
1752,Mechanical Engineering Trainee,Grammar;AutoCAD;Research,Electrical,Ahmedabad,6,4 months,Data Science Bootcamp,Capgemini
1598,Machine Learning Intern,Troubleshooting;Adobe XD,Civil,Lucknow,18,2 months,Machine Learning,Amazon
407,UI Designer Trainee,Grammar;React;TensorFlow;Planning,Social Work,Lucknow,14,3 months,Content Writing,Goldman Sachs
503,Supply Chain Intern,ETL;SEM;Matlab;SQL,Research,Hyderabad,5,5 months,Electrical Systems,Flipkart
1072,Web Developer Junior,AutoCAD;Recruitment;Adobe XD,Blockchain,Bangalore,8,5 months,Data Science Bootcamp,TCS
1057,Graphic Designer Associate,Community Outreach;NLP;Sales;SQL;Excel,Finance,Gurgaon,10,2 months,Machine Learning,Goldman Sachs
930,Graphic Designer Trainee,AutoCAD;UI/UX;Security;Google Analytics;Troubleshooting,Research,Gurgaon,13,3 months,Supply Chain Management,Reliance
780,Digital Marketing Intern,Kotlin;Sales;SolidWorks,Media,Chennai,8,3 months,Data Science Bootcamp,Facebook
201,Machine Learning Intern,Kotlin;ML;Writing;Tally;UI/UX,Blockchain,Kolkata,11,4 months,Social Work Program,Reliance
135,Mobile App Developer,Firebase;Kotlin;Google Analytics;Illustrator,Marketing,Bangalore,13,3 months,Analytics Bootcamp,Flipkart
1052,Mechanical Engineering Trainee,Ethereum;AutoCAD,Operations,Indore,18,6 months,Digital Marketing Hub,Reliance
41,Network Engineer,Blogging;SEM,Logistics,Pune,7,2 months,Human Resources,Adobe
1018,HR Intern,CSS;Firebase;Content,IT,Lucknow,3,6 months,Finance & Accounting,Goldman Sachs
231,Web Developer Junior,Solidity;CCNA;Java;Sales,Marketing,Delhi,8,4 months,Mechanical Internship,Reliance
1514,Marketing Intern,CSS;Circuit Design;Planning;Blogging,Management,Kolkata,6,5 months,Design Thinking,LinkedIn
1797,UI Designer,Figma;Recruitment,Research,Pune,8,3 months,Data Engineering,Flipkart
379,Electrical Engineering Intern,Content;Figma;Inventory;Accounting,Business,Chennai,14,5 months,AI & ML Internship,Tata Motors
289,Supply Chain Intern,Security;SQL;Blockchain,Finance,Kolkata,11,3 months,Data Science Bootcamp,UNICEF
419,AI Research,Tally;Planning;CCNA;AutoCAD,Social Work,Kolkata,17,4 months,Full Stack Web,HCL
1699,Digital Marketing Intern,Editing;Security;UI/UX;Firebase,Logistics,Bangalore,3,3 months,Data Engineering,IBM
392,AI Research,Content;React,Research,Kolkata,16,5 months,Data Science Bootcamp,Oracle
593,Operations Intern,Editing;Grammar;Writing;Data Analysis;Keras,AI,Pune,8,2 months,Human Resources,Wipro
1523,Machine Learning Intern,Swift;Writing,Marketing,Lucknow,13,6 months,Digital Marketing,Facebook
1163,Machine Learning Intern,Logistics;AutoCAD,Media,Pune,17,3 months,Machine Learning,Goldman Sachs
1087,UI Designer Trainee,Community Outreach;Content;Photoshop;Swift;CCNA,Design,Gurgaon,10,4 months,Mobile Development,Facebook
1496,Social Work Intern,Data Analysis;Writing;Accounting;Java;Recruitment,Management,Pune,13,2 months,Research Methodologies,Dell
648,Graphic Designer,Blockchain;Inventory;Solidity,Marketing,Indore,18,3 months,Mechanical Internship,Oracle
1153,Graphic Designer Trainee,Kotlin;Networking;Illustrator;Photoshop;Content,Research,Kolkata,18,3 months,Mechanical Internship,Siemens
1368,Marketing Intern,Reporting;NLP;MS Office;ML;HTML,Electrical,Hyderabad,12,6 months,Digital Marketing Hub,Google
521,Web Developer,R;Inventory;Swift,Marketing,Lucknow,10,5 months,Civil Engineering,L&T
1863,Marketing Intern,CAD;Grammar;Reporting,Data,Hyderabad,18,2 months,Finance & Accounting,HCL
65,Marketing Intern,Matlab;Grammar;Security,Finance,Ahmedabad,11,3 months,Content Writing,Flipkart
1837,Graphic Designer,CSS;ML;Figma;HTML,Civil,Chennai,12,2 months,Electrical Systems,L&T
15,Web Developer,Surveying;Communication;Android;Data Analysis,IT,Mumbai,6,3 months,Mechanical Internship,Wipro
1181,HR Intern,Security;Grammar;Android,Research,Ahmedabad,8,5 months,Human Resources,Facebook
1065,Mobile App Developer,Inventory;React,Blockchain,Gurgaon,6,4 months,Social Work Program,Reliance
493,HR Intern,CAD;Python,Mechanical,Pune,12,5 months,Mobile Development,Google
380,Electrical Engineering Intern,MS Office;Blockchain,Social Work,Indore,7,4 months,Electrical Systems,TCS
188,Data Analyst,Accounting;Blockchain,Social Work,Kolkata,4,6 months,Blockchain Development,TCS
764,AI Research,Photoshop;Blockchain;R;Surveying;Research,Operations,Lucknow,19,3 months,Networking Basics,Accenture
217,Data Analyst,Adobe XD;Solidity;CCNA,Data,Kolkata,10,5 months,Electrical Systems,Adobe
792,Marketing Intern,Community Outreach;CAD;Networking,IT,Ahmedabad,19,2 months,Data Science Bootcamp,Dell
1077,Business Analyst Intern,Figma;Android;SEM;Writing,AI,Pune,16,2 months,Digital Marketing Hub,KPMG
879,Data Engineer Intern,Inventory;Keras;Ethereum;Kotlin;Planning,Research,Ahmedabad,5,5 months,Machine Learning,Dell
338,Mechanical Engineering Trainee,Keras;Recruitment;Writing;Ethereum;AutoCAD,Finance,Delhi,14,3 months,AI & ML Internship,Adobe
1773,Cybersecurity Intern,Inventory;Recruitment;Firebase;Google Analytics,Mechanical,Mumbai,18,6 months,Research Methodologies,Dell
720,Financial Analyst Trainee,UI/UX;Security;Solidity;Illustrator;Inventory,Social Work,Delhi,18,3 months,AI & ML Internship,Times of India
1749,Civil Engineer Intern,Writing;Matlab,Research,Mumbai,9,4 months,Full Stack Web,Infosys
296,Marketing Intern,Matlab;Java;Tally;Blockchain,Media,Kolkata,17,3 months,Analytics Bootcamp,KPMG
